OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_113,VALUE_121,VALUE_122,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,129000000.000000090000000,0.000000000000000,4000000.000000002800000,50000000.000000037000000
2,12,20000000.000000015000000,2000000.000000001400000,3000000.000000001900000,5000000.000000003700000,8000000.000000005600000,13000000.000000009000000,3000000.000000001900000,5000000.000000003700000,0.000000000000000,1000000.000000000700000,2000000.000000001400000,11000000.000000007000000,2000000.000000001400000,3000000.000000001900000,3000000.000000001900000,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,54000000.000000037000000,209000000.000000150000000,4088000000.000002900000000,9442000000.000005700000000
3,21,4977000000.000003800000000,1000000.000000000700000,2000000.000000001400000,4000000.000000002800000,50000000.000000037000000,90000000.000000060000000,21000000.000000015000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000003700000,5000000.000000003700000,0.000000000000000,15000000.000000011000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000004700000,0.000000000000000,27000000.000000019000000,212000000.000000150000000
4,22,8000000.000000005600000,3006000000.000001900000000,5000000.000000003700000,0.000000000000000,63000000.000000045000000,35000000.000000022000000,10000000.000000007000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000001900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000000.000000011000000,1000000.000000000700000,0.000000000000000,4000000.000000002800000,39000000.000000030000000
5,23,6000000.000000003700000,2000000.000000001400000,1553000000.000001200000000,0.000000000000000,11000000.000000007000000,13000000.000000009000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,38000000.000000030000000,18000000.000000011000000
6,24,1000000.000000000700000,0.000000000000000,0.000000000000000,58000000.000000037000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,9000000.000000005600000
7,25,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000
8,31,68000000.000000045000000,2000000.000000001400000,8000000.000000005600000,7000000.000000004700000,16792000000.000011000000000,46000000.000000030000000,16000000.000000011000000,2000000.000000001400000,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,11000000.000000007000000,0.000000000000000,29000000.000000019000000,3000000.000000001900000,16000000.000000011000000,1000000.000000000700000,0.000000000000000,26000000.000000019000000,3000000.000000001900000,130000000.000000090000000,655000000.000000480000000
9,32,30000000.000000022000000,5000000.000000003700000,12000000.000000007000000,8000000.000000005600000,59000000.000000045000000,6368000000.000004800000000,50000000.000000037000000,0.000000000000000,0.000000000000000,6000000.000000003700000,1000000.000000000700000,3000000.000000001900000,6000000.000000003700000,0.000000000000000,20000000.000000015000000,3000000.000000001900000,9000000.000000005600000,0.000000000000000,0.000000000000000,5000000.000000003700000,0.000000000000000,179000000.000000120000000,288000000.000000180000000
10,33,2000000.000000001400000,1000000.000000000700000,2000000.000000001400000,1000000.000000000700000,40000000.000000030000000,106000000.000000070000000,4837000000.000003800000000,1000000.000000000700000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,3000000.000000001900000,0.000000000000000,318000000.000000240000000,0.000000000000000,3000000.000000001900000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,27000000.000000019000000,172000000.000000120000000
