OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_113,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000
2,12,40000000.000000000000000,37000000.000000000000000,28000000.000000000000000,6000000.000000000000000,86000000.000000000000000,74000000.000000000000000,48000000.000000000000000,11000000.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,41000000.000000000000000,8000000.000000000000000,0.000000000000000,12000000.000000000000000,1257000000.000000000000000
3,21,803000000.000000000000000,2000000.000000000000000,84000000.000000000000000,0.000000000000000,20000000.000000000000000,35000000.000000000000000,7000000.000000000000000,17000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000
4,22,0.000000000000000,1213000000.000000000000000,1000000.000000000000000,0.000000000000000,4000000.000000000000000,8000000.000000000000000,2000000.000000000000000,2000000.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,3000000.000000000000000,9000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000
5,23,27000000.000000000000000,7000000.000000000000000,1751000000.000000000000000,0.000000000000000,5000000.000000000000000,29000000.000000000000000,4000000.000000000000000,8000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,24,0.000000000000000,3000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
7,31,53000000.000000000000000,17000000.000000000000000,20000000.000000000000000,0.000000000000000,1625000000.000000000000000,101000000.000000000000000,56000000.000000000000000,3000000.000000000000000,6000000.000000000000000,63000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,19000000.000000000000000,0.000000000000000,33000000.000000000000000,33000000.000000000000000,0.000000000000000,0.000000000000000,36000000.000000000000000
8,32,64000000.000000000000000,43000000.000000000000000,12000000.000000000000000,1000000.000000000000000,235000000.000000000000000,3044000000.000000000000000,144000000.000000000000000,30000000.000000000000000,7000000.000000000000000,4000000.000000000000000,5000000.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,64000000.000000000000000,0.000000000000000,42000000.000000000000000,40000000.000000000000000,6000000.000000000000000,5000000.000000000000000,83000000.000000000000000
9,33,88000000.000000000000000,116000000.000000000000000,44000000.000000000000000,0.000000000000000,144000000.000000000000000,362000000.000000000000000,7317000000.000000000000000,42000000.000000000000000,3000000.000000000000000,26000000.000000000000000,14000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,406000000.000000000000000,0.000000000000000,431000000.000000000000000,50000000.000000000000000,0.000000000000000,11000000.000000000000000,295000000.000000000000000
10,41,2000000.000000000000000,3000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,10000000.000000000000000,200000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,42,3000000.000000000000000,9000000.000000000000000,6000000.000000000000000,0.000000000000000,7000000.000000000000000,15000000.000000000000000,21000000.000000000000000,4000000.000000000000000,70000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19000000.000000000000000,0.000000000000000,12000000.000000000000000,9000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
12,43,0.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,95000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,6000000.000000000000000,30000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
13,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,106000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,8000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
