OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_45,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_67,VALUE_113,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,84000000.000000060000000,0.000000000000000
2,12,0.000000000000000,0.000000000000000,1000000.000000000700000,1000000.000000000700000,0.000000000000000,1000000.000000000700000,0.000000000000000,2000000.000000001400000,0.000000000000000,70000000.000000045000000,0.000000000000000,5000000.000000003700000,134000000.000000090000000,152000000.000000120000000,17000000.000000011000000,0.000000000000000,3000000.000000001900000,0.000000000000000,0.000000000000000,46000000.000000030000000,24430000000.000015000000000
3,21,53000000.000000037000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000
4,22,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,23,0.000000000000000,0.000000000000000,12000000.000000007000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,24,0.000000000000000,0.000000000000000,0.000000000000000,77000000.000000060000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
7,31,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,249000000.000000180000000,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,15000000.000000011000000,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15000000.000000011000000,0.000000000000000,21000000.000000015000000,0.000000000000000
8,32,2000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,135000000.000000090000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000002800000,0.000000000000000,0.000000000000000,4000000.000000002800000,0.000000000000000,0.000000000000000,0.000000000000000
9,33,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,132000000.000000090000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000005600000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000002800000
10,41,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,219000000.000000150000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000005600000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,203000000.000000150000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000005600000
13,45,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000004700000,15000000.000000011000000,0.000000000000000,0.000000000000000,0.000000000000000,88000000.000000060000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000001400000,0.000000000000000,21000000.000000015000000
14,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000001400000,3000000.000000001900000,8000000.000000005600000,0.000000000000000,71000000.000000045000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000007000000
15,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,305000000.000000240000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
16,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11000000.000000007000000,3613000000.000002400000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000001400000
17,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,149000000.000000090000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,61,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000007000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,63,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000009000000,26000000.000000019000000,43000000.000000030000000,3000000.000000001900000,1000000.000000000700000,11000000.000000007000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,138000000.000000090000000,0.000000000000000,950000000.000000720000000,8000000.000000005600000,4000000.000000002800000,0.000000000000000,101000000.000000070000000
20,64,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000001900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000700000,0.000000000000000,0.000000000000000,0.000000000000000,49000000.000000037000000,0.000000000000000,0.000000000000000,2000000.000000001400000
21,67,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12000000.000000007000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22000000.000000015000000,0.000000000000000,0.000000000000000,0.000000000000000,57000000.000000037000000,0.000000000000000,6000000.000000003700000
