OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_121,VALUE_122,VALUE_123
1,12,15000000.000000000000000,0.000000000000000,13000000.000000000000000,0.000000000000000,18000000.000000000000000,50000000.000000000000000,32000000.000000000000000,8000000.000000000000000,1000000.000000000000000,2000000.000000000000000,2000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,50000000.000000000000000,17000000.000000000000000,3000000.000000000000000,2000000.000000000000000,4000000.000000000000000,0.000000000000000,6000000.000000000000000,91000000.000000000000000,385000000.000000000000000
2,21,614000000.000000000000000,2000000.000000000000000,26000000.000000000000000,0.000000000000000,38000000.000000000000000,7000000.000000000000000,1118000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,36000000.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,56000000.000000000000000
3,22,0.000000000000000,126000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000
4,23,9000000.000000000000000,0.000000000000000,80000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
5,24,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,31,48000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,2557000000.000000000000000,6000000.000000000000000,184000000.000000000000000,5000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,15000000.000000000000000
7,32,26000000.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,124000000.000000000000000,1080000000.000000000000000,37000000.000000000000000,22000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,19000000.000000000000000,6000000.000000000000000,8000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,3000000.000000000000000,31000000.000000000000000
8,33,14000000.000000000000000,1000000.000000000000000,13000000.000000000000000,0.000000000000000,43000000.000000000000000,193000000.000000000000000,1529000000.000000000000000,16000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,16000000.000000000000000,127000000.000000000000000,48000000.000000000000000,45000000.000000000000000,2000000.000000000000000,8000000.000000000000000,0.000000000000000,0.000000000000000,16000000.000000000000000,152000000.000000000000000
9,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,1000000.000000000000000,2000000.000000000000000,1011000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,61,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,510000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,514000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000
16,62,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28000000.000000000000000,10000000.000000000000000,30000000.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,7859000000.000000000000000,0.000000000000000,1000000.000000000000000,5000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000
17,63,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,9000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,160000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
18,64,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,41000000.000000000000000,33000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,24000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,65,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,29000000.000000000000000,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15000000.000000000000000,163000000.000000000000000,7000000.000000000000000,0.000000000000000,379000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13000000.000000000000000
20,66,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4963000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21,67,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,379000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
