OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_121,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2,12,25000000.000000000000000,30000000.000000000000000,28000000.000000000000000,15000000.000000000000000,156000000.000000000000000,103000000.000000000000000,78000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,6000000.000000000000000,39000000.000000000000000,0.000000000000000,1000000.000000000000000,29000000.000000000000000,25000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,2360000000.000000000000000
3,21,409000000.000000000000000,0.000000000000000,40000000.000000000000000,0.000000000000000,94000000.000000000000000,28000000.000000000000000,9000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
4,22,0.000000000000000,403000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13000000.000000000000000
5,23,5000000.000000000000000,0.000000000000000,328000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000
6,24,0.000000000000000,0.000000000000000,0.000000000000000,22000000.000000000000000,3000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000
7,31,26000000.000000000000000,29000000.000000000000000,39000000.000000000000000,1000000.000000000000000,14105000000.000000000000000,769000000.000000000000000,115000000.000000000000000,4000000.000000000000000,34000000.000000000000000,0.000000000000000,7000000.000000000000000,4000000.000000000000000,0.000000000000000,6000000.000000000000000,1000000.000000000000000,9000000.000000000000000,12000000.000000000000000,48000000.000000000000000,195000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,117000000.000000000000000
8,32,14000000.000000000000000,27000000.000000000000000,5000000.000000000000000,4000000.000000000000000,113000000.000000000000000,5830000000.000000000000000,242000000.000000000000000,1000000.000000000000000,10000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,54000000.000000000000000,29000000.000000000000000,121000000.000000000000000,25000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,245000000.000000000000000
9,33,16000000.000000000000000,12000000.000000000000000,6000000.000000000000000,4000000.000000000000000,100000000.000000000000000,270000000.000000000000000,8928000000.000000000000000,5000000.000000000000000,14000000.000000000000000,1000000.000000000000000,7000000.000000000000000,2000000.000000000000000,26000000.000000000000000,16000000.000000000000000,1000000.000000000000000,133000000.000000000000000,49000000.000000000000000,258000000.000000000000000,14000000.000000000000000,12000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,375000000.000000000000000
10,41,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,2000000.000000000000000,48000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
11,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,1015000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
12,43,1000000.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,1000000.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5548000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16000000.000000000000000
16,52,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,71000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000
