OBJECTID,VALUE,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_65,VALUE_66
1,21,0.000000000000000,6000000.000000000000000,638000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2,22,0.000000000000000,2000000.000000000000000,3000000.000000000000000,2635000000.000000000000000,0.000000000000000,0.000000000000000,23000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3,23,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,82000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,24,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,37000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,31,0.000000000000000,201000000.000000000000000,24000000.000000000000000,8000000.000000000000000,11000000.000000000000000,6000000.000000000000000,91154000000.000000000000000,1571000000.000000000000000,993000000.000000000000000,2000000.000000000000000,12000000.000000000000000,23000000.000000000000000,5000000.000000000000000,15000000.000000000000000,12000000.000000000000000,291000000.000000000000000,145000000.000000000000000,99000000.000000000000000,27000000.000000000000000,11000000.000000000000000,0.000000000000000
6,32,1000000.000000000000000,52000000.000000000000000,9000000.000000000000000,1000000.000000000000000,0.000000000000000,5000000.000000000000000,2087000000.000000000000000,51961000000.000000000000000,1248000000.000000000000000,3000000.000000000000000,6000000.000000000000000,11000000.000000000000000,15000000.000000000000000,22000000.000000000000000,8000000.000000000000000,90000000.000000000000000,395000000.000000000000000,137000000.000000000000000,9000000.000000000000000,9000000.000000000000000,0.000000000000000
7,33,0.000000000000000,78000000.000000000000000,3000000.000000000000000,2000000.000000000000000,0.000000000000000,14000000.000000000000000,262000000.000000000000000,404000000.000000000000000,19675000000.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,2000000.000000000000000,13000000.000000000000000,6000000.000000000000000,21000000.000000000000000,314000000.000000000000000,59000000.000000000000000,4000000.000000000000000,3000000.000000000000000,0.000000000000000
8,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
9,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,19000000.000000000000000,36000000.000000000000000,15000000.000000000000000,1239000000.000000000000000,11000000.000000000000000,114000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,344000000.000000000000000,78000000.000000000000000,85000000.000000000000000,0.000000000000000,0.000000000000000
10,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,5000000.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,325000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000
12,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,83000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,52,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,636000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,61,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21000000.000000000000000,264000000.000000000000000,458000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,12000000.000000000000000,7716000000.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000
16,63,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,12000000.000000000000000,53000000.000000000000000,140000000.000000000000000,0.000000000000000,41000000.000000000000000,12000000.000000000000000,21000000.000000000000000,11000000.000000000000000,0.000000000000000,9000000.000000000000000,7000000.000000000000000,5081000000.000000000000000,31000000.000000000000000,0.000000000000000,0.000000000000000
17,64,0.000000000000000,13000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33000000.000000000000000,22000000.000000000000000,64000000.000000000000000,1000000.000000000000000,121000000.000000000000000,6000000.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,13000000.000000000000000,5000000.000000000000000,28000000.000000000000000,5664000000.000000000000000,0.000000000000000,0.000000000000000
18,65,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43000000.000000000000000,0.000000000000000
19,66,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1738000000.000000000000000
20,121,0.000000000000000,47000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21,122,0.000000000000000,5578000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,2000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
