OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_113,VALUE_121,VALUE_123
1,12,3000000.000000000000000,3000000.000000000000000,4000000.000000000000000,5000000.000000000000000,109000000.000000000000000,180000000.000000000000000,564000000.000000000000000,6000000.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,24000000.000000000000000,24000000.000000000000000,41000000.000000000000000,2000000.000000000000000,48000000.000000000000000,91000000.000000000000000,72000000.000000000000000,16000000.000000000000000,4000000.000000000000000,13000000.000000000000000,0.000000000000000,3000000.000000000000000,4000000.000000000000000,3698000000.000000000000000
2,21,38000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3,22,0.000000000000000,292000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000
4,23,0.000000000000000,0.000000000000000,138000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000
5,24,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,5000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25000000.000000000000000
6,31,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4289000000.000000000000000,30000000.000000000000000,97000000.000000000000000,0.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,64000000.000000000000000,5000000.000000000000000,10000000.000000000000000,4000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,86000000.000000000000000
7,32,0.000000000000000,6000000.000000000000000,2000000.000000000000000,4000000.000000000000000,78000000.000000000000000,10288000000.000000000000000,279000000.000000000000000,13000000.000000000000000,1000000.000000000000000,21000000.000000000000000,0.000000000000000,15000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,21000000.000000000000000,20000000.000000000000000,18000000.000000000000000,18000000.000000000000000,1000000.000000000000000,59000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,205000000.000000000000000
8,33,2000000.000000000000000,5000000.000000000000000,2000000.000000000000000,3000000.000000000000000,81000000.000000000000000,231000000.000000000000000,13064000000.000000000000000,3000000.000000000000000,0.000000000000000,25000000.000000000000000,0.000000000000000,18000000.000000000000000,7000000.000000000000000,1000000.000000000000000,0.000000000000000,154000000.000000000000000,36000000.000000000000000,224000000.000000000000000,14000000.000000000000000,2000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,465000000.000000000000000
9,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,12000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000
10,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,7000000.000000000000000,0.000000000000000,60000000.000000000000000,3000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000
