OBJECTID,VALUE,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_64,VALUE_65,VALUE_66
1,21,32000000.000000015000000,142000000.000000060000000,68706000000.000031000000000,152000000.000000060000000,289000000.000000120000000,282000000.000000120000000,214000000.000000090000000,37000000.000000015000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000900000,0.000000000000000,1000000.000000000500000,20000000.000000007000000,37000000.000000015000000,0.000000000000000,0.000000000000000
2,22,281000000.000000120000000,32000000.000000015000000,127000000.000000060000000,14551000000.000008000000000,34000000.000000015000000,68000000.000000030000000,58000000.000000030000000,13000000.000000006000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000900000,1000000.000000000500000,0.000000000000000,6000000.000000002800000,10000000.000000004000000,0.000000000000000,0.000000000000000
3,23,101000000.000000040000000,13000000.000000006000000,34000000.000000015000000,4000000.000000001900000,2059000000.000001000000000,10000000.000000004000000,7000000.000000003700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,24,0.000000000000000,9000000.000000003700000,29000000.000000015000000,26000000.000000011000000,28000000.000000015000000,560000000.000000240000000,3000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,31,4000000.000000001900000,55000000.000000022000000,81000000.000000045000000,37000000.000000015000000,18000000.000000007000000,3000000.000000001400000,9610000000.000003800000000,3000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,18000000.000000007000000,7000000.000000003700000,0.000000000000000,2000000.000000000900000,9000000.000000003700000,0.000000000000000,0.000000000000000
6,32,1000000.000000000500000,10000000.000000004000000,20000000.000000007000000,1000000.000000000500000,0.000000000000000,0.000000000000000,2000000.000000000900000,713000000.000000360000000,0.000000000000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000001900000,0.000000000000000,0.000000000000000
7,41,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,642000000.000000360000000,0.000000000000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
8,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,77000000.000000030000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
9,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000004000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000004000000,0.000000000000000,0.000000000000000
10,46,1000000.000000000500000,1000000.000000000500000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1154000000.000000500000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
