OBJECTID,VALUE,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66
1,21,0.000000000000000,3000000.000000000000000,215000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2,22,1000000.000000000000000,16000000.000000000000000,0.000000000000000,541000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000,6000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3,23,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,185000000.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,24,4000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,81000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,31,5000000.000000000000000,13000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,3604000000.000000000000000,212000000.000000000000000,81000000.000000000000000,0.000000000000000,3000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,23000000.000000000000000,4000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000
6,32,20000000.000000000000000,73000000.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,1000000.000000000000000,63000000.000000000000000,6987000000.000000000000000,142000000.000000000000000,2000000.000000000000000,3000000.000000000000000,9000000.000000000000000,8000000.000000000000000,3000000.000000000000000,11000000.000000000000000,66000000.000000000000000,23000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,43000000.000000000000000,3000000.000000000000000
7,33,21000000.000000000000000,73000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,3000000.000000000000000,23000000.000000000000000,216000000.000000000000000,3371000000.000000000000000,2000000.000000000000000,2000000.000000000000000,14000000.000000000000000,4000000.000000000000000,11000000.000000000000000,6000000.000000000000000,86000000.000000000000000,6000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,42000000.000000000000000,0.000000000000000
8,41,16000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,1000000.000000000000000,4000000.000000000000000,134000000.000000000000000,0.000000000000000,4000000.000000000000000,38000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000
9,42,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,55000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000
10,43,16000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,115000000.000000000000000,1000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000
11,46,40000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,7000000.000000000000000,8000000.000000000000000,0.000000000000000,25000000.000000000000000,0.000000000000000,3000000.000000000000000,433000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000
12,51,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,102000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,52,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11000000.000000000000000,458000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,85000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,61,18000000.000000000000000,52000000.000000000000000,0.000000000000000,2000000.000000000000000,9000000.000000000000000,3000000.000000000000000,24000000.000000000000000,114000000.000000000000000,150000000.000000000000000,0.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,2000000.000000000000000,2000000.000000000000000,30000000.000000000000000,2846000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000
16,62,3000000.000000000000000,74000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,22000000.000000000000000,17000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,55000000.000000000000000,0.000000000000000,1854000000.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000
17,63,5000000.000000000000000,13000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000,7000000.000000000000000,5000000.000000000000000,0.000000000000000,3000000.000000000000000,6000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,541000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,64,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,76000000.000000000000000,0.000000000000000,0.000000000000000
