OBJECTID,VALUE,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_65,VALUE_66
1,21,10999999.999999993000000,13697999999.999990000000000,49999999.999999963000000,38999999.999999970000000,1999999.999999998600000,19999999.999999985000000,1999999.999999998600000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,999999.999999999300000,0.000000000000000,0.000000000000000
2,22,0.000000000000000,0.000000000000000,239999999.999999820000000,0.000000000000000,0.000000000000000,0.000000000000000,999999.999999999300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,999999.999999999300000,0.000000000000000,0.000000000000000
3,23,11999999.999999993000000,58999999.999999955000000,14999999.999999989000000,1845999999.999998800000000,0.000000000000000,6999999.999999995300000,999999.999999999300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,24,0.000000000000000,21999999.999999985000000,1999999.999999998600000,999999.999999999300000,492999999.999999640000000,1999999.999999998600000,999999.999999999300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,31,137999999.999999910000000,58999999.999999955000000,48999999.999999963000000,19999999.999999985000000,0.000000000000000,17259999999.999989000000000,132999999.999999910000000,999999.999999999300000,0.000000000000000,0.000000000000000,1999999.999999998600000,0.000000000000000,8999999.999999994400000,3999999.999999997200000,12999999.999999991000000,0.000000000000000,0.000000000000000,9999999.999999992500000,0.000000000000000,0.000000000000000
6,32,36999999.999999978000000,2999999.999999998100000,3999999.999999997200000,4999999.999999996300000,999999.999999999300000,97999999.999999925000000,16979999999.999989000000000,999999.999999999300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1999999.999999998600000,0.000000000000000,3999999.999999997200000,1999999.999999998600000,999999.999999999300000,5999999.999999996300000,0.000000000000000,0.000000000000000
7,33,5999999.999999996300000,999999.999999999300000,2999999.999999998100000,0.000000000000000,0.000000000000000,3999999.999999997200000,2999999.999999998100000,2277999999.999998600000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
8,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3999999.999999997200000,0.000000000000000,100999999.999999930000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
9,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,999999.999999999300000,0.000000000000000,175999999.999999880000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1999999.999999998600000,1999999.999999998600000,0.000000000000000,0.000000000000000
10,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2999999.999999998100000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
