OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_64,VALUE_66,VALUE_111,VALUE_112,VALUE_113,VALUE_121,VALUE_122,VALUE_123,VALUE_124
1,11,1000000.000000000000000,2000000.000000000000000,4000000.000000000000000,0.000000000000000,6000000.000000000000000,10000000.000000000000000,3000000.000000000000000,0.000000000000000,18000000.000000000000000,22000000.000000000000000,0.000000000000000,13000000.000000000000000,84000000.000000000000000,9000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,3815000000.000000000000000,642000000.000000000000000,981000000.000000000000000,16000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000
2,12,28000000.000000000000000,66000000.000000000000000,47000000.000000000000000,0.000000000000000,99000000.000000000000000,87000000.000000000000000,7000000.000000000000000,0.000000000000000,3000000.000000000000000,14000000.000000000000000,0.000000000000000,0.000000000000000,28000000.000000000000000,15000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,42000000.000000000000000,5000000.000000000000000,15000000.000000000000000,17763000000.000000000000000,670000000.000000000000000,52000000.000000000000000,178000000.000000000000000
3,21,23573000000.000000000000000,57000000.000000000000000,74000000.000000000000000,1000000.000000000000000,42000000.000000000000000,100000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,22,16000000.000000000000000,24418000000.000000000000000,12000000.000000000000000,0.000000000000000,70000000.000000000000000,51000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,3000000.000000000000000,1000000.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,25000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000
5,23,100000000.000000000000000,11000000.000000000000000,13039000000.000000000000000,0.000000000000000,53000000.000000000000000,28000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,24000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,24,1000000.000000000000000,9000000.000000000000000,8000000.000000000000000,162000000.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
7,31,40000000.000000000000000,154000000.000000000000000,27000000.000000000000000,0.000000000000000,18694000000.000000000000000,37000000.000000000000000,2000000.000000000000000,0.000000000000000,17000000.000000000000000,5000000.000000000000000,0.000000000000000,4000000.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,59000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
8,32,43000000.000000000000000,41000000.000000000000000,24000000.000000000000000,0.000000000000000,32000000.000000000000000,16809000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,15000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,13000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
9,33,2000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,991000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,231000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000
