OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_122,VALUE_123
1,12,11000000.000000000000000,6000000.000000000000000,9000000.000000000000000,5000000.000000000000000,78000000.000000000000000,97000000.000000000000000,375000000.000000000000000,17000000.000000000000000,4000000.000000000000000,0.000000000000000,54000000.000000000000000,9000000.000000000000000,63000000.000000000000000,2000000.000000000000000,53000000.000000000000000,106000000.000000000000000,1000000.000000000000000,115000000.000000000000000,1000000.000000000000000,267000000.000000000000000,3002000000.000000000000000
2,21,534000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,16000000.000000000000000,6000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3,22,0.000000000000000,475000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
4,23,3000000.000000000000000,0.000000000000000,120000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000
5,24,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
6,31,166000000.000000000000000,6000000.000000000000000,5000000.000000000000000,0.000000000000000,4120000000.000000000000000,570000000.000000000000000,105000000.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,35000000.000000000000000
7,32,25000000.000000000000000,13000000.000000000000000,4000000.000000000000000,0.000000000000000,685000000.000000000000000,2397000000.000000000000000,318000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,14000000.000000000000000,20000000.000000000000000,7000000.000000000000000,2000000.000000000000000,0.000000000000000,26000000.000000000000000,121000000.000000000000000
8,33,57000000.000000000000000,17000000.000000000000000,8000000.000000000000000,0.000000000000000,241000000.000000000000000,369000000.000000000000000,2559000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,2000000.000000000000000,11000000.000000000000000,0.000000000000000,34000000.000000000000000,171000000.000000000000000,1000000.000000000000000,62000000.000000000000000,1000000.000000000000000,4000000.000000000000000,477000000.000000000000000
9,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
