OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_64,VALUE_112,VALUE_113,VALUE_121,VALUE_122,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,2000000.000000000000000,1484000000.000000000000000,2000000.000000000000000,1000000.000000000000000,105000000.000000000000000
2,12,17000000.000000000000000,8000000.000000000000000,2000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11000000.000000000000000,1000000.000000000000000,9000000.000000000000000,14000000.000000000000000,0.000000000000000,64000000.000000000000000,0.000000000000000,600000000.000000000000000,96000000.000000000000000,224000000.000000000000000,8492000000.000000000000000
3,21,9448000000.000000000000000,5000000.000000000000000,4000000.000000000000000,1000000.000000000000000,35000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,8000000.000000000000000,13000000.000000000000000,282000000.000000000000000,566000000.000000000000000
4,22,2000000.000000000000000,1513000000.000000000000000,3000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,11000000.000000000000000,1000000.000000000000000,8000000.000000000000000,182000000.000000000000000
5,23,0.000000000000000,0.000000000000000,131000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,20000000.000000000000000
6,24,7000000.000000000000000,0.000000000000000,0.000000000000000,11000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
7,31,158000000.000000000000000,45000000.000000000000000,154000000.000000000000000,1000000.000000000000000,1247000000.000000000000000,0.000000000000000,1000000.000000000000000,4000000.000000000000000,5000000.000000000000000,5000000.000000000000000,1000000.000000000000000,14000000.000000000000000,0.000000000000000,45000000.000000000000000,0.000000000000000,420000000.000000000000000,28000000.000000000000000,67000000.000000000000000,1776000000.000000000000000
8,32,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32000000.000000000000000
9,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,139000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
11,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,50000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,572000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,34000000.000000000000000
13,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,363000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
16,64,27000000.000000000000000,36000000.000000000000000,2000000.000000000000000,0.000000000000000,81000000.000000000000000,0.000000000000000,1000000.000000000000000,16000000.000000000000000,14000000.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,0.000000000000000,4620000000.000000000000000,0.000000000000000,885000000.000000000000000,16000000.000000000000000,13000000.000000000000000,2278000000.000000000000000
