OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_113,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000
2,12,18000000.000000000000000,20000000.000000000000000,48000000.000000000000000,38000000.000000000000000,101000000.000000000000000,234000000.000000000000000,153000000.000000000000000,11000000.000000000000000,1000000.000000000000000,17000000.000000000000000,0.000000000000000,3000000.000000000000000,11000000.000000000000000,75000000.000000000000000,0.000000000000000,5000000.000000000000000,10000000.000000000000000,40000000.000000000000000,12000000.000000000000000,7000000.000000000000000,0.000000000000000,1000000.000000000000000,4493000000.000000000000000
3,21,416000000.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,5000000.000000000000000,2000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23000000.000000000000000
4,22,0.000000000000000,272000000.000000000000000,10000000.000000000000000,0.000000000000000,5000000.000000000000000,6000000.000000000000000,28000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,4000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000
5,23,8000000.000000000000000,0.000000000000000,714000000.000000000000000,0.000000000000000,2000000.000000000000000,14000000.000000000000000,12000000.000000000000000,2000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20000000.000000000000000
6,24,5000000.000000000000000,1000000.000000000000000,1000000.000000000000000,54000000.000000000000000,0.000000000000000,5000000.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24000000.000000000000000
7,31,6000000.000000000000000,2000000.000000000000000,8000000.000000000000000,2000000.000000000000000,8130000000.000000000000000,88000000.000000000000000,51000000.000000000000000,6000000.000000000000000,3000000.000000000000000,60000000.000000000000000,1000000.000000000000000,10000000.000000000000000,5000000.000000000000000,5000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,3000000.000000000000000,40000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,178000000.000000000000000
8,32,24000000.000000000000000,10000000.000000000000000,7000000.000000000000000,1000000.000000000000000,108000000.000000000000000,12525000000.000000000000000,167000000.000000000000000,13000000.000000000000000,2000000.000000000000000,71000000.000000000000000,0.000000000000000,26000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,63000000.000000000000000,14000000.000000000000000,44000000.000000000000000,57000000.000000000000000,2000000.000000000000000,17000000.000000000000000,0.000000000000000,476000000.000000000000000
9,33,21000000.000000000000000,9000000.000000000000000,19000000.000000000000000,2000000.000000000000000,50000000.000000000000000,247000000.000000000000000,9922000000.000000000000000,10000000.000000000000000,1000000.000000000000000,28000000.000000000000000,0.000000000000000,26000000.000000000000000,0.000000000000000,11000000.000000000000000,2000000.000000000000000,38000000.000000000000000,17000000.000000000000000,63000000.000000000000000,9000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,471000000.000000000000000
10,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,308000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
11,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,17000000.000000000000000,105000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,5000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000
12,43,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,4000000.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,219000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000
13,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4810000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,434000000.000000000000000,0.000000000000000,0.000000000000000
14,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
16,52,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,106000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,84000000.000000000000000
17,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,61,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,8000000.000000000000000,6000000.000000000000000,73000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3863000000.000000000000000,0.000000000000000,78000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,62,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,3000000.000000000000000,44000000.000000000000000,4000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,22000000.000000000000000,0.000000000000000,1000000.000000000000000,8000000.000000000000000,13000000.000000000000000,5394000000.000000000000000,11000000.000000000000000,0.000000000000000,6000000.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000
20,63,1000000.000000000000000,16000000.000000000000000,16000000.000000000000000,0.000000000000000,2000000.000000000000000,9000000.000000000000000,112000000.000000000000000,0.000000000000000,0.000000000000000,24000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23000000.000000000000000,0.000000000000000,2274000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47000000.000000000000000
21,64,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,21000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,5000000.000000000000000,91000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000
22,65,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30000000.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
23,66,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,267000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22895000000.000000000000000,0.000000000000000,0.000000000000000
