OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_113,VALUE_121,VALUE_122,VALUE_123
1,11,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,8000000.000000000000000,0.000000000000000,0.000000000000000,1135000000.000000000000000,0.000000000000000,0.000000000000000,90000000.000000000000000
2,12,436000000.000000000000000,27000000.000000000000000,26000000.000000000000000,2000000.000000000000000,168000000.000000000000000,182000000.000000000000000,7000000.000000000000000,1000000.000000000000000,2000000.000000000000000,10000000.000000000000000,11000000.000000000000000,88000000.000000000000000,90000000.000000000000000,9000000.000000000000000,4000000.000000000000000,62000000.000000000000000,107000000.000000000000000,0.000000000000000,0.000000000000000,1284000000.000000000000000,49000000.000000000000000,87000000.000000000000000,40582000000.000000000000000
3,21,7266000000.000000000000000,7000000.000000000000000,0.000000000000000,3000000.000000000000000,20000000.000000000000000,8000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,4000000.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,6000000.000000000000000,21000000.000000000000000,548000000.000000000000000
4,22,16000000.000000000000000,2977000000.000000000000000,2000000.000000000000000,0.000000000000000,81000000.000000000000000,43000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,20000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,166000000.000000000000000
5,23,0.000000000000000,0.000000000000000,1043000000.000000000000000,0.000000000000000,2000000.000000000000000,5000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22000000.000000000000000
6,24,298000000.000000000000000,121000000.000000000000000,223000000.000000000000000,25000000.000000000000000,113000000.000000000000000,2085000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000000.000000000000000,0.000000000000000,74000000.000000000000000
7,31,363000000.000000000000000,93000000.000000000000000,22000000.000000000000000,1000000.000000000000000,17647000000.000000000000000,851000000.000000000000000,16000000.000000000000000,0.000000000000000,26000000.000000000000000,4000000.000000000000000,11000000.000000000000000,5000000.000000000000000,28000000.000000000000000,1000000.000000000000000,23000000.000000000000000,679000000.000000000000000,201000000.000000000000000,0.000000000000000,0.000000000000000,221000000.000000000000000,9000000.000000000000000,7000000.000000000000000,4482000000.000000000000000
8,32,191000000.000000000000000,71000000.000000000000000,52000000.000000000000000,1000000.000000000000000,171000000.000000000000000,9941000000.000000000000000,17000000.000000000000000,1000000.000000000000000,12000000.000000000000000,16000000.000000000000000,3000000.000000000000000,0.000000000000000,25000000.000000000000000,8000000.000000000000000,39000000.000000000000000,720000000.000000000000000,162000000.000000000000000,0.000000000000000,0.000000000000000,59000000.000000000000000,13000000.000000000000000,2000000.000000000000000,1939000000.000000000000000
9,33,4000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,2000000.000000000000000,942000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,3000000.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,51000000.000000000000000
10,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105000000.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,42,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36000000.000000000000000,71000000.000000000000000,8000000.000000000000000,1000000.000000000000000,3356000000.000000000000000,0.000000000000000,144000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,453000000.000000000000000,291000000.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,61000000.000000000000000
12,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
13,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1259000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,12000000.000000000000000
14,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,298000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
15,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2771000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
16,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,44000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
