OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_113,VALUE_121,VALUE_122,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,7000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12000000.000000000000000,0.000000000000000,0.000000000000000,49000000.000000000000000
2,12,10000000.000000000000000,4000000.000000000000000,13000000.000000000000000,46000000.000000000000000,94000000.000000000000000,371000000.000000000000000,263000000.000000000000000,13000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,3000000.000000000000000,21000000.000000000000000,109000000.000000000000000,0.000000000000000,8000000.000000000000000,29000000.000000000000000,4000000.000000000000000,17000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,87000000.000000000000000,368000000.000000000000000,4631000000.000000000000000
3,21,4719000000.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,157000000.000000000000000,60000000.000000000000000,1000000.000000000000000,21000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,12000000.000000000000000
4,22,6000000.000000000000000,360000000.000000000000000,3000000.000000000000000,0.000000000000000,2000000.000000000000000,5000000.000000000000000,1000000.000000000000000,23000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11000000.000000000000000
5,23,20000000.000000000000000,0.000000000000000,875000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
6,24,0.000000000000000,0.000000000000000,0.000000000000000,21000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38000000.000000000000000
7,31,171000000.000000000000000,16000000.000000000000000,7000000.000000000000000,2000000.000000000000000,17723000000.000000000000000,710000000.000000000000000,112000000.000000000000000,27000000.000000000000000,0.000000000000000,1000000.000000000000000,17000000.000000000000000,5000000.000000000000000,0.000000000000000,16000000.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000,31000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,46000000.000000000000000,58000000.000000000000000,607000000.000000000000000
8,32,63000000.000000000000000,15000000.000000000000000,9000000.000000000000000,1000000.000000000000000,516000000.000000000000000,9103000000.000000000000000,466000000.000000000000000,91000000.000000000000000,0.000000000000000,1000000.000000000000000,6000000.000000000000000,1000000.000000000000000,2000000.000000000000000,34000000.000000000000000,0.000000000000000,4000000.000000000000000,23000000.000000000000000,10000000.000000000000000,2000000.000000000000000,13000000.000000000000000,2000000.000000000000000,2000000.000000000000000,7000000.000000000000000,51000000.000000000000000,705000000.000000000000000
9,33,18000000.000000000000000,3000000.000000000000000,2000000.000000000000000,4000000.000000000000000,55000000.000000000000000,395000000.000000000000000,3722000000.000000000000000,11000000.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,21000000.000000000000000,0.000000000000000,169000000.000000000000000,19000000.000000000000000,8000000.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,115000000.000000000000000,264000000.000000000000000
10,41,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,160000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
