OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_122,VALUE_123
1,12,9000000.000000000000000,34000000.000000000000000,0.000000000000000,3000000.000000000000000,115000000.000000000000000,207000000.000000000000000,220000000.000000000000000,3000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,7000000.000000000000000,8000000.000000000000000,73000000.000000000000000,0.000000000000000,1000000.000000000000000,20000000.000000000000000,53000000.000000000000000,9000000.000000000000000,1000000.000000000000000,4000000.000000000000000,0.000000000000000,4000000.000000000000000,3154000000.000000000000000
2,21,1209000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,38000000.000000000000000,12000000.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,7000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000
3,22,0.000000000000000,683000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000
4,23,15000000.000000000000000,0.000000000000000,66000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000
5,24,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,31,95000000.000000000000000,11000000.000000000000000,0.000000000000000,0.000000000000000,3860000000.000000000000000,194000000.000000000000000,86000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,20000000.000000000000000,20000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,66000000.000000000000000
7,32,103000000.000000000000000,73000000.000000000000000,9000000.000000000000000,0.000000000000000,565000000.000000000000000,8802000000.000000000000000,272000000.000000000000000,1000000.000000000000000,0.000000000000000,8000000.000000000000000,0.000000000000000,3000000.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000,26000000.000000000000000,3000000.000000000000000,0.000000000000000,17000000.000000000000000,0.000000000000000,0.000000000000000,137000000.000000000000000
8,33,26000000.000000000000000,31000000.000000000000000,1000000.000000000000000,0.000000000000000,54000000.000000000000000,697000000.000000000000000,8174000000.000000000000000,1000000.000000000000000,4000000.000000000000000,3000000.000000000000000,0.000000000000000,23000000.000000000000000,32000000.000000000000000,11000000.000000000000000,4000000.000000000000000,4000000.000000000000000,57000000.000000000000000,91000000.000000000000000,17000000.000000000000000,2000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,615000000.000000000000000
9,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,9000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000
10,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,949000000.000000000000000,12000000.000000000000000,0.000000000000000,35000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11000000.000000000000000,13000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
