OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_113,VALUE_122,VALUE_123
1,11,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105000000.000000000000000,0.000000000000000,3000000.000000000000000
2,12,18000000.000000000000000,44000000.000000000000000,51000000.000000000000000,13000000.000000000000000,95000000.000000000000000,190000000.000000000000000,534000000.000000000000000,1000000.000000000000000,7000000.000000000000000,0.000000000000000,12000000.000000000000000,35000000.000000000000000,148000000.000000000000000,4000000.000000000000000,61000000.000000000000000,71000000.000000000000000,277000000.000000000000000,15000000.000000000000000,15000000.000000000000000,2000000.000000000000000,0.000000000000000,12000000.000000000000000,15000000.000000000000000,7632000000.000000000000000
3,21,2332000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,40000000.000000000000000,5000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30000000.000000000000000
4,22,4000000.000000000000000,419000000.000000000000000,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000000000000
5,23,3000000.000000000000000,0.000000000000000,448000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15000000.000000000000000
6,24,0.000000000000000,0.000000000000000,1000000.000000000000000,20000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,18000000.000000000000000
7,31,39000000.000000000000000,3000000.000000000000000,12000000.000000000000000,0.000000000000000,10602000000.000000000000000,243000000.000000000000000,88000000.000000000000000,2000000.000000000000000,6000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,12000000.000000000000000,1000000.000000000000000,13000000.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,136000000.000000000000000
8,32,23000000.000000000000000,21000000.000000000000000,12000000.000000000000000,1000000.000000000000000,171000000.000000000000000,7860000000.000000000000000,410000000.000000000000000,3000000.000000000000000,14000000.000000000000000,0.000000000000000,5000000.000000000000000,24000000.000000000000000,7000000.000000000000000,5000000.000000000000000,5000000.000000000000000,19000000.000000000000000,106000000.000000000000000,1000000.000000000000000,23000000.000000000000000,5000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,284000000.000000000000000
9,33,18000000.000000000000000,26000000.000000000000000,16000000.000000000000000,4000000.000000000000000,110000000.000000000000000,449000000.000000000000000,14462000000.000000000000000,3000000.000000000000000,10000000.000000000000000,5000000.000000000000000,11000000.000000000000000,126000000.000000000000000,33000000.000000000000000,12000000.000000000000000,100000000.000000000000000,41000000.000000000000000,308000000.000000000000000,0.000000000000000,52000000.000000000000000,8000000.000000000000000,0.000000000000000,3000000.000000000000000,18000000.000000000000000,1013000000.000000000000000
10,41,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
11,42,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14000000.000000000000000,1000000.000000000000000,1000000.000000000000000,69000000.000000000000000,11000000.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,43,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,3000000.000000000000000,81000000.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000
13,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2739000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,132000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12000000.000000000000000
15,51,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,213000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000
16,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000,14000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,305000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,64000000.000000000000000
17,53,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,6000000.000000000000000,3000000.000000000000000,142000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000
18,61,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,82000000.000000000000000,165000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,2966000000.000000000000000,5000000.000000000000000,36000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000
19,62,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,8000000.000000000000000,6000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,34000000.000000000000000,4000000.000000000000000,8000000.000000000000000,0.000000000000000,11229000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19000000.000000000000000
20,63,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,13000000.000000000000000,16000000.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29000000.000000000000000,14000000.000000000000000,7000000.000000000000000,1835000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,87000000.000000000000000
21,64,2000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,27000000.000000000000000,5000000.000000000000000,10000000.000000000000000,0.000000000000000,21000000.000000000000000,0.000000000000000,11000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,27000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4000000.000000000000000
22,65,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,32000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,117000000.000000000000000,0.000000000000000,860000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,37000000.000000000000000
23,66,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,23000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7833000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24,67,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,129000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
